Data Scope,Code,Name,Credit Points,Unit Designation,Unit Type,Prerequisites,Corequisites,NCCW,When Offered,On Campus Attendance,Staff Contact,Offering Department,Offering Faculty,FOE - Narrow,Pass/Fail,Co-taught Units,Quota,Unit Activity,ASQCNew,ASQCRecoded,WWCC,Status,Placement in SONIA,Authority,Capstone unit?,Awards/Majors
Research,ENGL707,Picture Books,4,,AdvancedUnderGrad,Admission to MRes,,,2019,,"Dr Victoria Flanagan
",Department of English,Faculty of Arts,91523,No,"LIT856, ",no quota,no activity,No,No,,Green,No,Approved by the Chair of ASQC. Noted ASQC 17 July 2012.,,
Research,ENGL708,Film and the Folktale Canon,4,,AdvancedUnderGrad,Admission to MRes,,,2019,," English Department staff 
",Department of English,Faculty of Arts,91523,No,LIT859,no quota,no activity,No,No,,Green,No,Approved by the Chair of ASQC. Noted ASQC 17 July 2012.,,
Research,ENGL710,Children's Literature: Concepts and Theories,4,,AdvancedUnderGrad,Admission to MRes,,,S1 Evening,,"Dr Victoria Flanagan
",Department of English,Faculty of Arts,91523,No,LIT864,no quota,no activity,No,No,,Green,No,Approved by the Chair of ASQC. Noted ASQC 17 July 2012.,,
Research,ENGL712,Creative Writing Seminar I,4,,AdvancedUnderGrad,Admission to MRes,,CWPG810,S1 Evening,,"Associate Professor Jane Messer
",Department of English,Faculty of Arts,100700,No,"CWPG810, ",no quota,no activity,No,No,,Green,No,Approved as a new unit for 2013: ASQC 17 April 2012. Code revised ASQC 26 June 2012.,,
Research,ENGL713,Creative Writing Seminar II,4,,AdvancedUnderGrad,Admission to MRes,,CWPG811,S2 Evening,,"Associate Professor Jane Messer
",Department of English,Faculty of Arts,100700,No,"CWPG811, ",no quota,no activity,No,No,,Green,No,Approved as a new unit for 2013: ASQC 17 April 2012. Code revised ASQC 26 June 2012.,,
Research,ENGL714,Writing Creative Non-Fiction: An Introduction,4,,AdvancedUnderGrad,Admission to MRes,,CWPG815,S2 Evening,,"Associate Professor Jane Messer
",Department of English,Faculty of Arts,100700,No,"CWPG815, ",no quota,no activity,No,No,,Green,No,Approved as a new unit for 2013: ASQC 17 April 2012. Code revised ASQC 26 June 2012.,,
Research,ENGL718,"Short Form Writing: Short Story, Novella, Poetry Cycle",4,,AdvancedUnderGrad,Admission to MRes,,CWPG822,S2 Evening,,"Associate Professor Jane Messer
",Department of English,Faculty of Arts,91500,No,CWPG822,no quota,no activity,No,No,,Green,No,Approved by the Chair of ASQC. Noted ASQC 17 July 2012.,,
Research,ENGL720,Nineteenth Century Literature,4,,AdvancedUnderGrad,Admission to MRes,,,S1 Day,,"Dr Lee O'Brien
",Department of English,Faculty of Arts,91523,No,none,no quota,no activity,No,No,,Green,No,Approved ASQC 13 August 2013,,
Research,ENGL726,Romanticism to Postmodernism: Developments in Children's Literature,4,,AdvancedUnderGrad,Admission to MRes,,,2019,,"Dr Victoria Flanagan
",Department of English,Faculty of Arts,91523,No,none,no quota,no activity,No,No,,Green,No,Approved ASQC 13 August 2013,,
Research,ENGL733,Textual Analysis,4,,AdvancedUnderGrad,Admission to MRes,,,S2 Day,,"Professor Antonina Harbus
",Department of English,Faculty of Arts,91523,No,none,no quota,no activity,No,No,,Green,No,Approved ASQC 13 August 2013,,
Research,ENGL899,Master of Research - English,32,,Research,,,,"S1 Day
S2 Day","
","Associate Professor Paul Sheehan
",Department of English,Faculty of Arts, ,No,none,no quota,no activity,No,No,,Green,No,As requested by HDRO.,,
Research,ENVS700,Research Frontiers in Environmental Sciences,4,,AdvancedUnderGrad,Admission to MRes,,"BIOL700, CBMS700, COMP700, ENVG700, FOAR700, FOBE710, FOHS700, GEOS700, MATH700, MEDI711, MEDI712, PHYS700, STAT700 ",S1 Day,,"Dr Tim Ralph
",Department of Environmental Sciences,Faculty of Science and Engineering,50900,No,none,no quota,no activity,No,No,,Green,No,FSQC. Recode from ENVG700,,
Research,ENVS703,Science in Environmental Management,4,,AdvancedUnderGrad,Admission to MRes,,"GSE803, ENVS803",S1 Evening,,"Dr Kerrie Tomkins
",Department of Environmental Sciences,Faculty of Science and Engineering,39901,No,"ENVS803, ",no quota,no activity,No,No,,Green,No,As per webform,,
Research,ENVS704,Climate Change and the Climate System,4,,AdvancedUnderGrad,Admission to MRes,,"CLIM804, ENVS804",S1 Day,,"Dr Kevin Cheung
",Department of Environmental Sciences,Faculty of Science and Engineering,50900,No,"ENVS804, ",no quota,no activity,No,No,,Green,No,Updated as per webform.,,
Research,ENVS705,Air and Water Quality,4,,AdvancedUnderGrad,Admission to MRes,,"GSE805, ENVS805",S2 Evening,Compulsory field trip,"Professor Vladimir Strezov
",Department of Environmental Sciences,Faculty of Science and Engineering,50901,No,"ENVS805, ",no quota,no activity,No,No,,Green,No,As per webforms for 2017 academic year,,
Research,ENVS707,Environmental Measurement and Analysis,4,,AdvancedUnderGrad,Admission to MRes,,"GSE807, ENVS807",S2 Fieldwork,,"Dr Kerrie Tomkins
",Department of Environmental Sciences,Faculty of Science and Engineering,50900,No,ENVS807,no quota,no activity,No,No,,Green,No,Updated as per webform.,,
Research,ENVS708,Geographic Information Science,4,,AdvancedUnderGrad,Admission to MRes,,"ENV808, ENVE810, ENVG708, ENVS808, GEOS801, GEOS810","S1 Day
S1 External","
None
","Dr Joseph (Maina) Mbui
",Department of Environmental Sciences,Faculty of Science and Engineering,10700,No,"ENVS808, ",no quota,no activity,No,No,,Green,No,FSQC. Recode from ENVG708,,
Research,ENVS718,Environmental Planning,4,,AdvancedUnderGrad,Admission to MRes,,"GSE818, ENVS818",S2 Evening,Compulsory field trip,"Dr Peter Davies
",Department of Environmental Sciences,Faculty of Science and Engineering,50900,No,"ENVS818, ",no quota,no activity,No,No,,Green,No,Updated as per webform.,,
Research,ENVS753,Environmental Applications of GIS and Remote Sensing,4,,AdvancedUnderGrad,Admission to MRes and ENVS708,,"GEOS853, ENVE853, ENVS853","S2 Day
S2 External","
None
","Dr Michael Chang
",Department of Environmental Sciences,Faculty of Science and Engineering,50900,No,"ENVS853, ",no quota,no activity,No,No,,Green,No,Updated as per webform.,,
Research,ENVS791,Research Topic in Environmental Sciences 1,4,,AdvancedUnderGrad,Admission to MRes,,ENVG791,"S1 Day
S1 Evening
S2 Day
S2 Evening","


","Dr Tim Ralph
",Department of Environmental Sciences,Faculty of Science and Engineering,50900,No,none,no quota,no activity,No,No,,Green,No,FSQC. Recode from ENVG791,,
Research,ENVS792,Research Topic in Environmental Sciences 2,4,,AdvancedUnderGrad,Admission to MRes,,ENVG792,"S1 Day
S1 Evening
S2 Day
S2 Evening","


","Dr Tim Ralph
",Department of Environmental Sciences,Faculty of Science and Engineering,50900,No,none,no quota,no activity,No,No,,Green,No,FSQC. Recode from ENVG792,,
Research,ENVS793,Research Topic in Environmental Sciences 3,4,,AdvancedUnderGrad,Admission to MRes,,ENVG793,"S1 Day
S1 Evening
S2 Day
S2 Evening","


","Dr Tim Ralph
",Department of Environmental Sciences,Faculty of Science and Engineering,50900,No,none,no quota,no activity,No,No,,Green,No,FSQC. Recode from ENVG793,,
Research,ENVS798,Management of Degraded Environments,4,,AdvancedUnderGrad,Admission to MRes,,"GSE808, ENVS898",S2 Evening,Compulsory field trip,"Dr Kerrie Tomkins
",Department of Environmental Sciences,Faculty of Science and Engineering,50900,No,ENVS898,no quota,no activity,No,No,,Green,No,Updated as per webform.,,
Research,ENVS899,Master of Research - Environmental Sciences,32,,Research,,,,"S1 Day
S2 Day","
","Dr Tim Ralph
",Department of Environmental Sciences,Faculty of Science and Engineering, ,No,none,no quota,no activity,No,No,,Green,No,As requested by HDRO.,,
Research,EPS899,Master of Research - Earth and Planetary Science,32,,Research,,,,"S1 Day
S2 Day","
","Associate Professor Heather Handley
",Department of Earth and Planetary Sciences,Faculty of Science and Engineering, ,No,none,no quota,no activity,No,No,,Green,No,As requested by HDRO.,,
Research,EXAR701,Exchange Advance Research Topic 1 (Arts),4,,Research,Admission to MRes,,,"NH SP1
NH SP2","
"," Higher Degree Research Office 
",,Faculty of Arts,90300,Yes,none,no quota,no activity,No,No,,Green,No,As per 2016 webforms,,
Research,EXAR702,Exchange Advance Research Topic 2 (Arts),4,,Research,Admission to MRes,,,"NH SP1
NH SP2","
"," Higher Degree Research Office 
",,Faculty of Arts,90300,Yes,none,no quota,no activity,No,No,,Green,No,As per 2016 webforms,,
Research,EXAR703,Exchange Advance Research Topic 3 (Arts),4,,Research,Admission to MRes,,,"NH SP1
NH SP2","
"," Higher Degree Research Office 
",,Faculty of Arts,90300,Yes,none,no quota,no activity,No,No,,Green,No,As per 2016 webforms,,
Research,EXAR704,Exchange Advance Research Topic 4 (Arts),4,,Research,Admission to MRes,,,"NH SP1
NH SP2","
"," Higher Degree Research Office 
",,Faculty of Arts,90300,Yes,none,no quota,no activity,No,No,,Green,No,As per 2016 webforms,,
Research,EXAR705,Exchange Advance Research Topic 5 (Arts),4,,Research,Admission to MRes,,,"NH SP1
NH SP2","
"," Higher Degree Research Office 
",,Faculty of Arts,90300,Yes,none,no quota,no activity,No,No,,Green,No,As per 2016 webforms,,
Research,FOAR700,Research Frontiers 1,4,,AdvancedUnderGrad,Admission to MRes,,"BIOL700, CBMS700, COMP700, ENVG700, FOBE710, FOHS700, GEOS700, MATH700, MEDI711, MEDI712, PHYS700, STAT700 ","S1 Day
S2 Day","
"," Arts staff 
",,Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,Approved ASQC 17 April 2012,,
Research,FOAR701,Research Paradigms,4,,AdvancedUnderGrad,Admission to MRes,,,"S1 Day
S1 External","
None","Professor Greg Downey
",Department of Anthropology,Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,As per 2016 webforms.,,
Research,FOAR702,Posthumanism,4,,AdvancedUnderGrad,Admission to MRes,,,S2 Day,,"Dr Victoria Flanagan
Dr Paul Sheehan
",Department of English,Faculty of Arts,91599,No,none,no quota,no activity,No,No,,Green,No,As per webforms 2016.,,
Research,FOAR703,Living in the Anthropocene,4,,AdvancedUnderGrad,Admission to MRes,,,S1 Day,,"Associate Professor Andrew McGregor
",Department of Geography and Planning,Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,As per webforms 2016.,,
Research,FOAR704,"Religion, Secularism and Society",4,,AdvancedUnderGrad,Admission to MRes,,,S2 Day,,"Dr Gabriele Marranci
",Department of Anthropology,Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,As per webforms 2016.,,
Research,FOAR705,"Digital Research Methods for Humanities, Arts and Social Sciences",4,,AdvancedUnderGrad,Admission to MRes,,,S2 Day,,"Associate Professor Shawn Ross
Dr Adela Sobotkova
Dr Brian Ballsun-Stanton
","Department of Modern History, Politics and International Relations",Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,As per webforms 2016.,,
Research,FOAR706,"Feminism, Queer Theory and the Problem of Identity",4,,AdvancedUnderGrad,Admission to MRes,,MHIS715,S1 Day,,"Dr Leigh Boucher
","Department of Modern History, Politics and International Relations",Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,As per webforms 2016.,,
Research,FOAR707,Neoliberalism and Its Discontents,4,,AdvancedUnderGrad,Admission to MRes,,,S1 Day,,"Associate Professor Pauline Johnson
Dr Noah Bassil
Dr Jean-Philippe Deranty
",Department of Sociology,Faculty of Arts,90301,No,none,no quota,no activity,No,No,,Green,No,Approved by ASQC as per webform.,,
Research,FOAR708,Globalising Cultures,8,,AdvancedUnderGrad,Admission to MRes,,,S1 Day,,"Dr Alys Moody
",Department of English,Faculty of Arts,90100,No,none,no quota,no activity,Yes,No,,Green,No,Approved through webforms 2018,,
Research,FOBE710,Research Frontiers in Business and Economics,4,,AdvancedUnderGrad,Admission to MRes,,"ACCG807, BIOL700, CBMS700, COMP700, ENVG700, FOAR700, FOHS700, GEOS700, MATH700, MEDI711, MEDI712, PHYS700, STAT700 ","S1 Day
S2 Day","
"," Associate Dean Higher Degree Research 
",,Faculty of Business and Economics,91901,No,"FOBE810, ACCG807",no quota,no activity,No,No,,Green,No,ASQC 17 July 2012,,
Research,FOBE720,Qualitative Research Approaches in Business and Economics,4,,AdvancedUnderGrad,Admission to MRes,,,S1 Evening,," Associate Dean Higher Degree Research 
",,Faculty of Business and Economics,91901,No,"FOBE820, ",no quota,no activity,No,No,,Green,No,Approved by Chair of ASQC. Notes ASQC 26 June 2012,,
Research,FOBE730,Quantitative Research Approaches in Business and Economics 1,4,,AdvancedUnderGrad,Admission to MRes,,EFS801,S1 Evening,," Associate Dean Higher Degree Research 
",,Faculty of Business and Economics,91901,No,"FOBE830, ",no quota,no activity,No,No,,Green,No,approved FSQC as per webforms 2015,,
Research,FOBE740,Quantitative Research Approaches in Business and Economics 2,4,,AdvancedUnderGrad,Admission to MRes,,,S2 Day,," Associate Dean Higher Degree Research 
",,Faculty of Business and Economics,91901,No,"FOBE840, ",no quota,no activity,No,No,,Green,No,Approved by Chair of ASQC. Notes ASQC 26 June 2012,,
Research,FOHS700,Research Frontiers in Human Sciences,4,,AdvancedUnderGrad,Admission to MRes,,"BIOL700, CBMS700, COMP700, ENVG700, FOAR700, FOBE710, GEOS700, MATH700, MEDI711, MEDI712, PHYS700, STAT700 ","S1 Day
S2 Evening","
","Dr Mitch Parsell
",,Faculty of Human Sciences,90300,No,none,no quota,no activity,No,No,,Green,No,Approved ASQC 17 April 2012,,
Research,FOHS710,Ethical Issues in Research,4,,AdvancedUnderGrad,Admission to MRes,,,"S2 Day
S2 Evening","
","Dr Mitch Parsell
",,Faculty of Human Sciences,90300,No,none,no quota,no activity,No,No,,Green,No,Approved by Chair of ASQC. Notes ASQC 26 June 2012,,
Research,FOHS720,Advanced Topics in Research in the Human Sciences 1,4,,AdvancedUnderGrad,Admission to MRes,,,"S1 Day
S2 Day
S2 Evening","

","Dr Mitch Parsell
",,Faculty of Human Sciences,90300,No,none,no quota,no activity,No,No,,Green,No,Approved by Chair of ASQC. Notes ASQC 26 June 2012,,
Research,FOHS721,Advanced Topics in Research in the Human Sciences 2,4,,AdvancedUnderGrad,Admission to MRes,,,"S1 Day
S1 Evening
S2 Day","

","Dr Mitch Parsell
",,Faculty of Human Sciences,90300,No,none,no quota,no activity,No,No,,Green,No,Approved by Chair of ASQC. Notes ASQC 26 June 2012,,
Research,FOHS722,Advanced Topics in Research in the Human Sciences 3,4,,AdvancedUnderGrad,Admission to MRes,,,"S1 Day
S1 Evening
S2 Day","

","Dr Mitch Parsell
",,Faculty of Human Sciences,90300,No,none,no quota,no activity,No,No,,Green,No,Approved by Chair of ASQC. Notes ASQC 26 June 2012,,
Research,FOHS723,Advanced Topics in Research in the Human Sciences 4,4,,AdvancedUnderGrad,Admission to MRes,,,"S1 Day
S1 Evening
S2 Day","

","Dr Mitch Parsell
",,Faculty of Human Sciences,90300,No,none,no quota,no activity,No,No,,Green,No,Approved by Chair of ASQC. Notes ASQC 26 June 2012,,
Research,GEOP700,Understanding Attitudes to the Environment,4,,AdvancedUnderGrad,Admission to MRes,,"GEOP800, GSE800",S1 Evening,,"Associate Professor Andrew McGregor
",Department of Geography and Planning,Faculty of Arts,10799,No,"GEOP800, ",no quota,no activity,No,No,,Green,No,As per webforms 2016.,,
Research,GEOP702,Understanding Social Impact Assessment and Cross-Cultural Negotiation,4,,AdvancedUnderGrad,Admission to MRes,,GEOP802,"S2 Day
S2 External","
Voluntary","Dr Fiona Miller
",Department of Geography and Planning,Faculty of Arts,90309,No,"GEOP802, ",no quota,no activity,No,No,,Green,No,As per webforms 2016.,,
Research,GEOP703,Understanding Sustainable Urban Regions,4,,AdvancedUnderGrad,Admission to MRes,,"GSE830, GEOP830","S2 Day
S2 External","
None
","Dr Miriam  Williams
",Department of Geography and Planning,Faculty of Arts,90309,No,"GEOP830, ",no quota,no activity,No,No,,Green,No,As per webforms 2016.,,
Research,GEOP705,"Understanding Climate Change Policies, Management and Adaptation",4,,AdvancedUnderGrad,Admission to MRes,,"CLIM805, GEOP805",S2 Evening,,"Associate Professor Andrew McGregor
",Department of Geography and Planning,Faculty of Arts,10799,No,"GEOP805, ",no quota,no activity,No,No,,Green,No,As per webforms 2016.,,
Research,GEOP709,Understanding Globalisation and Sustainable Development,4,,AdvancedUnderGrad,Admission to MRes,,"GEOP809, HGEO809",S2 Evening,,"Dr Sara Fuller
",Department of Geography and Planning,Faculty of Arts,90309,No,"GEOP809, ",no quota,no activity,No,No,,Green,No,As per webforms 2016.,,
Research,GEOP710,Research Project in Geography and Planning,4,,AdvancedUnderGrad,Admission to MRes,,,"S1 Day
S1 External
S2 Day
S2 External","
None

None","Associate Professor Andrew McGregor
",Department of Geography and Planning,Faculty of Arts,90309,No,none,no quota,no activity,No,No,,Green,No,As per webforms 2016.,,
Research,GEOP743,Understanding Environmental Decision Making,4,,AdvancedUnderGrad,Admission to MRes,,"GEOP843, GSE843",S1 Evening,,"Dr Greg Walkerden
",Department of Geography and Planning,Faculty of Arts,10799,No,"GEOP843, ",no quota,no activity,No,No,,Green,No,As per webforms 2016.,,
Research,GEOP899,Master of Research - Geography and Planning,32,,Research,,,,"S1 Day
S2 Day","
","Dr Emily O'Gorman
",Department of Geography and Planning,Faculty of Arts, ,No,none,no quota,no activity,No,No,,Green,No,As requested by HDRO.,,
Research,GEOS700,Research Frontiers: Advances in Earth and Planetary Sciences,4,,AdvancedUnderGrad,Admission to MRes,,"BIOL700, CBMS700, COMP700, ENVG700, ENVS700, FOAR700, FOBE710, FOHS700, MATH700, MEDI711, MEDI712, PHYS700, STAT700 ",S1 Day,,"Associate Professor Craig O'Neill
",Department of Earth and Planetary Sciences,Faculty of Science and Engineering,10700,No,none,no quota,no activity,No,No,,Green,No,Approved by Chair of ASQC. Notes ASQC 26 June 2012,,
